"run_id","imported_at","relpath","dataset","year","action","rows_old","rows_new","value_column","total_old","total_new","archived_as","tool","note","rows_changed"
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_acidentes.rds","deaths",1991,"added",,"16686","deaths",,"4655",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_acidentes_de_transporte.rds","deaths",1991,"added",,"16686","deaths",,"2997",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_algumas_afeccoes_originadas_no_periodo_perinatal.rds","deaths",1991,"added",,"16686","deaths",,"561",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_algumas_doencas_infeciosas_e_parasitarias.rds","deaths",1991,"added",,"16686","deaths",,"1053",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_artrites_reumatoides_e_artroses.rds","deaths",1991,"added",,"16686","deaths",,"90",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_asma_e_estado_de_mal_asmatico.rds","deaths",1991,"added",,"16686","deaths",,"393",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_causas_externas_de_lesao_e_envenenamento.rds","deaths",1991,"added",,"16686","deaths",,"6865",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_complicacoes_da_gravidez_parto_e_puerperio.rds","deaths",1991,"added",,"16686","deaths",,"14",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_dependencia_de_drogas_toxicomania.rds","deaths",1991,"added",,"16686","deaths",,"4",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_diabetes_mellitus.rds","deaths",1991,"added",,"16686","deaths",,"3077",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_cerebro_vasculares.rds","deaths",1991,"added",,"16686","deaths",,"25009",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_cronicas_das_vias_aereas_inferiores.rds","deaths",1991,"added",,"16686","deaths",,"2758",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_cronicas_do_figado.rds","deaths",1991,"added",,"16686","deaths",,"21",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_da_pele_e_do_tecido_celular_subcutaneo.rds","deaths",1991,"added",,"16686","deaths",,"65",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_aparelho_circulatorio.rds","deaths",1991,"added",,"16686","deaths",,"46198",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_aparelho_digestivo.rds","deaths",1991,"added",,"16686","deaths",,"4928",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_aparelho_geniturinario.rds","deaths",1991,"added",,"16686","deaths",,"1377",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_aparelho_respiratorio.rds","deaths",1991,"added",,"16686","deaths",,"7149",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_rim_e_ureter.rds","deaths",1991,"added",,"16686","deaths",,"1304",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios.rds","deaths",1991,"added",,"16686","deaths",,"219",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_sistema_nervoso_e_dos_orgaos_dos_sentidos.rds","deaths",1991,"added",,"16686","deaths",,"942",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_do_sistema_osteomuscular_tecido_conjuntivo.rds","deaths",1991,"added",,"16686","deaths",,"184",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_endocrinas_nutricionais_e_metabolicas.rds","deaths",1991,"added",,"16686","deaths",,"3536",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_isquemicas_do_coracao.rds","deaths",1991,"added",,"16686","deaths",,"9426",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_doencas_pelo_virus_da_imunodeficiencia_humana_hiv.rds","deaths",1991,"added",,"16686","deaths",,"237",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_envenenamento_intoxicacao_acidental_por_drogas_medicamentos_e_substancias_biologicas.rds","deaths",1991,"added",,"16686","deaths",,"80",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_gripe_influenza.rds","deaths",1991,"added",,"16686","deaths",,"57",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_hepatite_viral.rds","deaths",1991,"added",,"16686","deaths",,"41",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_homicidios_e_lesoes_provocadas_intencionalmente_por_outras_pessoas.rds","deaths",1991,"added",,"16686","deaths",,"159",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_infeccao_meningococica.rds","deaths",1991,"added",,"16686","deaths",,"27",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_lesoes_em_que_se_ignora_se_foram_acidental_ou_intencionalmente_infligidas.rds","deaths",1991,"added",,"16686","deaths",,"1104",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas.rds","deaths",1991,"added",,"16686","deaths",,"439",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_malformacoes_congenitas_do_aparelho_circulatorio.rds","deaths",1991,"added",,"16686","deaths",,"189",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_malformacoes_congenitas_do_sistema_nervoso.rds","deaths",1991,"added",,"16686","deaths",,"52",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_melanoma_maligno_da_pele.rds","deaths",1991,"added",,"16686","deaths",,"97",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_meningites_excepto_03_infeccao_meningococica.rds","deaths",1991,"added",,"16686","deaths",,"72",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_outras_doencas_cardiacas_excepto_transtornos_valvulares_nao_reumaticos_e_doencas_valvulares.rds","deaths",1991,"added",,"16686","deaths",,"6343",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_outras_mortes_subitas_de_causa_desconhecida_mortes_sem_assistencia_outras_causas_mal_definidas_e_as_nao_especificadas.rds","deaths",1991,"added",,"16686","deaths",,"5313",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_pneumonia.rds","deaths",1991,"added",,"16686","deaths",,"2628",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_quedas_acidentais.rds","deaths",1991,"added",,"16686","deaths",,"817",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_sindrome_de_morte_subita_do_lactente.rds","deaths",1991,"added",,"16686","deaths",,"11",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte.rds","deaths",1991,"added",,"16686","deaths",,"11347",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_suicidios_e_lesoes_autoprovocadas_voluntariamente.rds","deaths",1991,"added",,"16686","deaths",,"935",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_todas_as_causas_de_morte.rds","deaths",1991,"added",,"16686","deaths",,"103882",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_transtornos_mentais_e_comportamentais.rds","deaths",1991,"added",,"16686","deaths",,"392",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_transtornos_mentais_e_comportamentais_devidos_ao_uso_de_alcool.rds","deaths",1991,"added",,"16686","deaths",,"118",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tuberculose.rds","deaths",1991,"added",,"16686","deaths",,"402",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_da_bexiga.rds","deaths",1991,"added",,"16686","deaths",,"545",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_da_laringe_da_traqueia_dos_bronquios_e_dos_pulmoes.rds","deaths",1991,"added",,"16686","deaths",,"2679",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_da_mama.rds","deaths",1991,"added",,"16686","deaths",,"1501",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_da_prostata.rds","deaths",1991,"added",,"16686","deaths",,"1255",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_de_outras_partes_e_de_partes_nao_especificadas_do_utero.rds","deaths",1991,"added",,"16686","deaths",,"454",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_colo_do_utero.rds","deaths",1991,"added",,"16686","deaths",,"163",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_colon.rds","deaths",1991,"added",,"16686","deaths",,"1478",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_esofago.rds","deaths",1991,"added",,"16686","deaths",,"460",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_estomago.rds","deaths",1991,"added",,"16686","deaths",,"2826",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_figado_e_das_vias_biliares_intra_hepaticas.rds","deaths",1991,"added",,"16686","deaths",,"499",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_labio_cavidade_bucal_e_faringe.rds","deaths",1991,"added",,"16686","deaths",,"442",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_ovario.rds","deaths",1991,"added",,"16686","deaths",,"293",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_pancreas.rds","deaths",1991,"added",,"16686","deaths",,"701",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_rim_excepto_pelve_renal.rds","deaths",1991,"added",,"16686","deaths",,"212",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_do_tecido_linfatico_e_hematopoetico_e_tecidos_relacionados.rds","deaths",1991,"added",,"16686","deaths",,"1279",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumor_neoplasma_maligno_neoplasma_da_juncao_retossigmoideia_reto_anus_e_canal_anal.rds","deaths",1991,"added",,"16686","deaths",,"673",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumores_neoplasmas.rds","deaths",1991,"added",,"16686","deaths",,"18613",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_tumores_neoplasmas_malignos.rds","deaths",1991,"added",,"16686","deaths",,"18203",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1991/cause_ulcera_gastrica_duodenal_peptica_de_localizacao_nao_especificada_e_gastrojejunal.rds","deaths",1991,"added",,"16686","deaths",,"390",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_acidentes.rds","deaths",1992,"added",,"16686","deaths",,"4316",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_acidentes_de_transporte.rds","deaths",1992,"added",,"16686","deaths",,"2869",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_algumas_afeccoes_originadas_no_periodo_perinatal.rds","deaths",1992,"added",,"16686","deaths",,"459",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_algumas_doencas_infeciosas_e_parasitarias.rds","deaths",1992,"added",,"16686","deaths",,"1100",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_artrites_reumatoides_e_artroses.rds","deaths",1992,"added",,"16686","deaths",,"54",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_asma_e_estado_de_mal_asmatico.rds","deaths",1992,"added",,"16686","deaths",,"309",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_causas_externas_de_lesao_e_envenenamento.rds","deaths",1992,"added",,"16686","deaths",,"6409",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_complicacoes_da_gravidez_parto_e_puerperio.rds","deaths",1992,"added",,"16686","deaths",,"11",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_dependencia_de_drogas_toxicomania.rds","deaths",1992,"added",,"16686","deaths",,"3",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_diabetes_mellitus.rds","deaths",1992,"added",,"16686","deaths",,"3020",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_cerebro_vasculares.rds","deaths",1992,"added",,"16686","deaths",,"23838",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_cronicas_das_vias_aereas_inferiores.rds","deaths",1992,"added",,"16686","deaths",,"2514",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_cronicas_do_figado.rds","deaths",1992,"added",,"16686","deaths",,"8",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_da_pele_e_do_tecido_celular_subcutaneo.rds","deaths",1992,"added",,"16686","deaths",,"71",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_aparelho_circulatorio.rds","deaths",1992,"added",,"16686","deaths",,"44049",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_aparelho_digestivo.rds","deaths",1992,"added",,"16686","deaths",,"4826",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_aparelho_geniturinario.rds","deaths",1992,"added",,"16686","deaths",,"1387",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_aparelho_respiratorio.rds","deaths",1992,"added",,"16686","deaths",,"6718",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_rim_e_ureter.rds","deaths",1992,"added",,"16686","deaths",,"1308",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios.rds","deaths",1992,"added",,"16686","deaths",,"231",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_sistema_nervoso_e_dos_orgaos_dos_sentidos.rds","deaths",1992,"added",,"16686","deaths",,"873",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_do_sistema_osteomuscular_tecido_conjuntivo.rds","deaths",1992,"added",,"16686","deaths",,"158",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_endocrinas_nutricionais_e_metabolicas.rds","deaths",1992,"added",,"16686","deaths",,"3353",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_isquemicas_do_coracao.rds","deaths",1992,"added",,"16686","deaths",,"9279",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_doencas_pelo_virus_da_imunodeficiencia_humana_hiv.rds","deaths",1992,"added",,"16686","deaths",,"363",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_envenenamento_intoxicacao_acidental_por_drogas_medicamentos_e_substancias_biologicas.rds","deaths",1992,"added",,"16686","deaths",,"120",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_gripe_influenza.rds","deaths",1992,"added",,"16686","deaths",,"63",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_hepatite_viral.rds","deaths",1992,"added",,"16686","deaths",,"58",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_homicidios_e_lesoes_provocadas_intencionalmente_por_outras_pessoas.rds","deaths",1992,"added",,"16686","deaths",,"143",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_infeccao_meningococica.rds","deaths",1992,"added",,"16686","deaths",,"23",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_lesoes_em_que_se_ignora_se_foram_acidental_ou_intencionalmente_infligidas.rds","deaths",1992,"added",,"16686","deaths",,"1080",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas.rds","deaths",1992,"added",,"16686","deaths",,"398",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_malformacoes_congenitas_do_aparelho_circulatorio.rds","deaths",1992,"added",,"16686","deaths",,"165",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_malformacoes_congenitas_do_sistema_nervoso.rds","deaths",1992,"added",,"16686","deaths",,"60",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_melanoma_maligno_da_pele.rds","deaths",1992,"added",,"16686","deaths",,"104",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_meningites_excepto_03_infeccao_meningococica.rds","deaths",1992,"added",,"16686","deaths",,"78",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_outras_doencas_cardiacas_excepto_transtornos_valvulares_nao_reumaticos_e_doencas_valvulares.rds","deaths",1992,"added",,"16686","deaths",,"6009",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_outras_mortes_subitas_de_causa_desconhecida_mortes_sem_assistencia_outras_causas_mal_definidas_e_as_nao_especificadas.rds","deaths",1992,"added",,"16686","deaths",,"5509",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_pneumonia.rds","deaths",1992,"added",,"16686","deaths",,"2535",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_quedas_acidentais.rds","deaths",1992,"added",,"16686","deaths",,"652",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_sindrome_de_morte_subita_do_lactente.rds","deaths",1992,"added",,"16686","deaths",,"10",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
"git-f5ac5cd","2026-06-01T07:42:59+0000","snapshots/deaths/0008206/year_1992/cause_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte.rds","deaths",1992,"added",,"16686","deaths",,"11137",,"git","Add native Alentejo snapshot coverage (construído em 4 commits)",
